,WorldPosition_X,WorldPosition_Z
5449,7.728051662,154.4224701
5450,7.410758972,154.3091736
5451,7.127821445,154.2071533
5452,6.844028473,154.1039429
5453,6.559423447,153.9994507
5454,6.274068832,153.8935394
5455,5.98803091,153.7860107
5456,5.665501118,153.6629181
5457,5.37818718,153.5515594
5458,5.09027195,153.438446
5459,4.765611649,153.3092194
5460,4.476368904,153.1925812
5461,4.150301933,153.0592346
5462,3.859969854,152.9385834
5463,3.569260836,152.8157501
5464,3.278244972,152.6906281
5465,2.986962318,152.5632019
5466,2.695435762,152.4334412
5467,2.403743744,152.301239
5468,2.112003565,152.1663971
5469,1.820392966,152.028595
5470,1.529107928,151.8875427
5471,1.238310337,151.7429504
5472,0.984338462,151.6134949
5473,0.694667518,151.4621429
5474,0.405671388,151.3072052
5475,0.153449222,151.1685638
5476,-0.169702709,150.9858246
5477,-0.455682933,150.8188934
5478,-0.740382671,150.6476593
5479,-1.023802161,150.4722443
5480,-1.270749688,150.3153992
5481,-1.551714063,150.1322937
5482,-1.831181884,149.9449615
5483,-2.108989239,149.7532959
5484,-2.35062027,149.581955
5485,-2.625019312,149.382019
5486,-2.897449017,149.1776733
5487,-3.201349735,148.9423828
5488,-3.50225544,148.7012634
5489,-3.766931772,148.481842
5490,-3.99621129,148.2858429
5491,-4.255536079,148.057373
5492,-4.511893272,147.8240967
5493,-4.765180588,147.5860748
5494,-5.015174866,147.3432159
5495,-5.23112154,147.12677
5496,-5.47469759,146.8749542
5497,-5.714845657,146.618515
5498,-5.951631069,146.3575897
5499,-6.185042858,146.0922699
5500,-6.415135384,145.8227081
5501,-6.641932011,145.5490112
5502,-6.865411282,145.271286
5503,-7.085581303,144.989563
5504,-7.275560379,144.7399445
5505,-7.489684582,144.4512024
5506,-7.700645924,144.1588287
5507,-7.908475399,143.8629456
5508,-8.113241196,143.5636597
5509,-8.289943695,143.2990875
5510,-8.51381588,142.955307
5511,-8.709738731,142.6463623
5512,-8.878831863,142.3735504
5513,-9.069451332,142.0589142
5514,-9.257324219,141.7414398
5515,-9.442491531,141.4211121
5516,-9.602355957,141.1385498
5517,-9.782696724,140.8131409
5518,-9.960670471,140.4851532
5519,-10.13648605,140.1547394
5520,-10.28870773,139.863739
5521,-10.46094418,139.5290833
5522,-10.63139439,139.1922455
5523,-10.80015182,138.853302
5524,-10.946558,138.5550842
5525,-11.1126461,138.2124481
5526,-11.27760124,137.8680115
5527,-11.42110825,137.5651855
5528,-11.58424854,137.217514
5529,-11.74655724,136.8681946
5530,-11.90814209,136.5172729
5531,-12.04903698,136.2089539
5532,-12.20960617,135.8551941
5533,-12.36981964,135.5000153
5534,-12.5298233,135.1434784
5535,-12.68968296,134.785614
5536,-12.82946587,134.471405
5537,-12.98917484,134.1111145
5538,-13.1489048,133.7495728
5539,-13.30875778,133.3868408
5540,-13.44881821,133.0684967
5541,-13.60920238,132.7036591
5542,-13.74987507,132.3835449
5543,-13.91104984,132.0166931
5544,-14.09291077,131.6027527
5545,-14.25512218,131.2336731
5546,-14.39754009,130.9099274
5547,-14.56084538,130.5390167
5548,-14.74522781,130.120575
5549,-14.90974331,129.7475891
5550,-15.05424786,129.4204559
5551,-15.22011566,129.0457611
5552,-15.38675308,128.6701965
5553,-15.57505989,128.2465363
5554,-15.72210598,127.916214
5555,-15.89081955,127.5378494
5556,-16.03905678,127.2060547
5557,-16.20915985,126.8260117
5558,-16.35857201,126.4927292
5559,-16.5299778,126.1109772
5560,-16.70212364,125.7283249
5561,-16.87502861,125.3448029
5562,-17.04868317,124.9603806
5563,-17.20124054,124.6232986
5564,-17.37630272,124.237236
5565,-17.55213356,123.8503113
5566,-17.72868347,123.4625092
5567,-17.90588951,123.0737762
5568,-18.06148338,122.7328873
5569,-18.23994637,122.3424606
5570,-18.41910172,121.9511337
5571,-18.59897232,121.5589142
5572,-18.77958679,121.1658325
5573,-18.96091843,120.7718735
5574,-19.14290237,120.3770142
5575,-19.32549667,119.9812317
5576,-19.48576927,119.6341629
5577,-19.6695385,119.2366562
5578,-19.85396194,118.8382416
5579,-20.01586533,118.488884
5580,-20.20148087,118.088768
5581,-20.38771248,117.6877441
5582,-20.57454872,117.2858047
5583,-20.76200104,116.8829498
5584,-20.95007896,116.479187
5585,-21.13876915,116.0745239
5586,-21.32803917,115.6689377
5587,-21.51789856,115.2624207
5588,-21.7321701,114.803978
5589,-21.92319679,114.3954697
5590,-22.11474037,113.9860458
5591,-22.30681229,113.5756454
5592,-22.52344131,113.1127777
5593,-22.74054146,112.6486435
5594,-22.95791245,112.183136
5595,-23.17539215,111.7161713
5596,-23.39286995,111.2477112
5597,-23.58612251,110.8300171
5598,-23.77923584,110.4110947
5599,-23.94799232,110.0434875
5600,-24.1404953,109.6221085
5601,-24.33252716,109.1993561
5602,-24.52402878,108.7751923
5603,-24.73879814,108.2963257
5604,-24.95282555,107.8156738
5605,-25.14237785,107.3868713
5606,-25.33119011,106.956604
5607,-25.51922226,106.5248718
5608,-25.70644951,106.0916519
5609,-25.8928833,105.656929
5610,-26.05538368,105.2753448
5611,-26.24041176,104.8379211
5612,-26.4247303,104.3990479
5613,-26.60837936,103.9587708
5614,-26.79138947,103.5171051
5615,-26.9737339,103.0740662
5616,-27.15556335,102.6297379
5617,-27.33731842,102.1843033
5618,-27.51905251,101.7377167
5619,-27.69993591,101.2896881
5620,-27.87968826,100.8400726
5621,-28.05900574,100.3891373
5622,-28.23835564,99.93715668
5623,-28.41783714,99.48415375
5624,-28.59754372,99.03011322
5625,-28.7774868,98.57505798
5626,-28.95763779,98.11894989
5627,-29.13801193,97.66179657
5628,-29.31864357,97.20363617
5629,-29.49957848,96.74446869
5630,-29.68083954,96.28432465
5631,-29.88511658,95.7654953
5632,-30.06701469,95.30327606
5633,-30.24934578,94.84015656
5634,-30.43223953,94.3761673
5635,-30.61570168,93.91130066
5636,-30.77667999,93.50382233
5637,-30.98421669,92.97891235
5638,-31.16919899,92.5113678
5639,-31.354702,92.04294586
5640,-31.51750946,91.63237
5641,-31.70417786,91.16234589
5642,-31.89152527,90.69151306
5643,-32.07952118,90.21985626
5644,-32.26814651,89.74736786
5645,-32.45737839,89.27404022
5646,-32.64721298,88.79987335
5647,-32.83766556,88.32488251
5648,-33.02873993,87.84906006
5649,-33.2204361,87.37241364
5650,-33.41276169,86.89494324
5651,-33.60572433,86.41664886
5652,-33.79927826,85.9375
5653,-33.99340439,85.4575119
5654,-34.18819427,84.97670746
5655,-34.38362885,84.49508667
5656,-34.57970047,84.01265717
5657,-34.77640915,83.52938843
5658,-34.94903564,83.10586548
5659,-35.14690781,82.62107086
5660,-35.34537888,82.13543701
5661,-35.54440308,81.64897156
5662,-35.74395752,81.16166687
5663,-35.94404984,80.67353058
5664,-36.16982651,80.1233902
5665,-36.37110901,79.63348389
5666,-36.54763031,79.20412445
5667,-36.74973297,78.71259308
5668,-36.95215607,78.22016144
5669,-37.12945938,77.78848267
5670,-37.33249664,77.29433441
5671,-37.53643799,76.7995224
5672,-37.766716,76.24196625
5673,-37.9721756,75.74556732
5674,-38.2041626,75.18622589
5675,-38.41109085,74.68822479
5676,-38.61867523,74.18946075
5677,-38.82701111,73.68996429
5678,-39.03623962,73.18981171
5679,-39.24647141,72.68906403
5680,-39.48426437,72.12503052
5681,-39.67019272,71.68585968
5682,-39.88373184,71.1834259
5683,-40.09837723,70.68043518
5684,-40.31414032,70.17690277
5685,-40.53110504,69.67284393
5686,-40.74933624,69.16834259
5687,-40.96888351,68.66336823
5688,-41.18973923,68.15790558
5689,-41.43969345,67.58857727
5690,-41.66307068,67.08181763
5691,-41.88708496,66.57434082
5692,-42.11149597,66.06646729
5693,-42.33742142,65.55884552
5694,-42.56587982,65.05188751
5695,-42.76820374,64.60919189
5696,-43.00293732,64.10341644
5697,-43.27110672,63.5333786
5698,-43.48166275,63.08995056
5699,-43.72444916,62.58310699
5700,-43.97008896,62.07653046
5701,-44.21943283,61.57073593
5702,-44.4733429,61.06631088
5703,-44.73245239,60.56381607
5704,-44.99705124,60.06362915
5705,-45.30153656,59.50562668
5706,-45.48897552,59.59861755
5707,-45.48815155,59.59839249
5708,-45.48820114,59.59643173
5709,-45.48931885,59.59402847
5710,-45.4908371,59.59247971
5711,-45.49194717,59.59137344
5712,-45.49223709,59.59052277
5713,-45.49211884,59.59051895
5714,-45.49206543,59.59051895
5715,-45.49201965,59.59051895
5716,-45.49198151,59.59051895
5717,-45.49194336,59.59051895
5718,-45.49190521,59.59051895
5719,-45.49188232,59.59051895
5720,-45.49186325,59.59051132
5721,-45.49185181,59.59051132
5722,-45.49184036,59.59050369
5723,-45.49183273,59.59049606
5724,-45.49182892,59.59049225
5725,-45.4918251,59.59048843
5726,-45.4918251,59.5904808
5727,-45.4918251,59.59047699
5728,-45.4918251,59.59047318
5729,-45.4918251,59.59046936
5730,-45.4918251,59.59045792
5731,-45.4918251,59.5904541
5732,-45.4918251,59.59045029
5733,-45.4918251,59.59044266
5734,-45.4918251,59.59044266
5735,-45.4918251,59.59043884
5736,-45.4918251,59.59043884
5737,-45.4918251,59.59043884
5738,-45.4918251,59.59043503
5739,-45.4918251,59.59043121
5740,-45.4918251,59.59043121
5741,-45.4918251,59.59043121
5742,-45.4918251,59.59043121
5743,-45.4918251,59.5904274
5744,-45.4918251,59.5904274
5745,-45.4918251,59.5904274
5746,-45.4918251,59.5904274
5747,-45.4918251,59.5904274
5748,-45.4918251,59.59042358
5749,-45.4918251,59.59042358
5750,-45.4918251,59.59042358
5751,-45.4918251,59.59041977
5752,-45.4918251,59.59041595
5753,-45.4918251,59.59041595
5754,-45.4918251,59.59041214
5755,-45.4918251,59.59040833
5756,-45.4918251,59.59040833
5757,-45.4918251,59.5904007
5758,-45.4918251,59.5904007
5759,-45.4918251,59.5904007
5760,-45.4918251,59.59039307
5761,-45.4918251,59.59038925
5762,-45.4918251,59.59038925
5763,-45.4918251,59.59038925
5764,-45.4918251,59.59038544
5765,-45.4918251,59.59038544
5766,-45.4918251,59.59038162
5767,-45.4918251,59.59038162
5768,-45.4918251,59.59037781
5769,-45.4918251,59.59037781
5770,-45.4918251,59.59037399
5771,-45.4918251,59.59037018
5772,-45.4918251,59.59037018
5773,-45.4918251,59.59036636
5774,-45.4918251,59.59036636
5775,-45.4918251,59.59036636
5776,-45.4918251,59.59036636
5777,-45.4918251,59.59036636
5778,-45.49182892,59.59035873
5779,-45.49182892,59.59035492
5780,-45.49182892,59.59035492
5781,-45.49182892,59.59035492
5782,-45.49182892,59.59035492
5783,-45.49182892,59.5903511
5784,-45.49182892,59.5903511
5785,-45.49182892,59.59033966
5786,-45.49182892,59.59033966
5787,-45.49182892,59.59033585
5788,-45.49182892,59.59033585
5789,-45.49182892,59.59033203
5790,-45.49182892,59.59033203
5791,-45.49182892,59.5903244
5792,-45.49182892,59.5903244
5793,-45.49183273,59.5903244
5794,-45.49183273,59.59031677
5795,-45.49183273,59.59031677
5796,-45.49183273,59.59031296
5797,-45.49183273,59.59030533
5798,-45.49183273,59.59030533
5799,-45.49183273,59.59030533
5800,-45.49183273,59.59030151
5801,-45.49183273,59.59030151
5802,-45.49183273,59.59029388
5803,-45.49183273,59.59029007
5804,-45.49183273,59.59029007
5805,-45.49183273,59.59028625
5806,-45.49183273,59.59027863
5807,-45.49183273,59.59027863
5808,-45.49183273,59.59027863
5809,-45.49183273,59.590271
5810,-45.49183273,59.590271
5811,-45.49183273,59.590271
5812,-45.49183273,59.590271
5813,-45.49183273,59.590271
5814,-45.49183273,59.59026337
5815,-45.49183273,59.59025955
5816,-45.49183273,59.59025955
5817,-45.49183273,59.59025955
5818,-45.49183273,59.59025574
5819,-45.49183273,59.59025574
5820,-45.49183655,59.59024811
5821,-45.49183655,59.59024429
5822,-45.49183655,59.59024429
5823,-45.49183655,59.59023285
5824,-45.49183655,59.59022903
5825,-45.49183655,59.59022903
5826,-45.49183655,59.59022141
5827,-45.49183655,59.59021378
5828,-45.49183655,59.59021378
5829,-45.49183655,59.59020615
5830,-45.49183655,59.59020233
5831,-45.49183655,59.59019852
5832,-45.49183655,59.5901947
5833,-45.49183655,59.59019089
5834,-45.49183655,59.59019089
5835,-45.49183655,59.59018707
5836,-45.49183655,59.59017944
5837,-45.49184036,59.59017563
5838,-45.49184036,59.59017181
5839,-45.49184036,59.59017181
5840,-45.49184036,59.59016418
5841,-45.49184036,59.59015656
5842,-45.49184036,59.59015274
5843,-45.49184036,59.59014893
5844,-45.49184036,59.59014511
5845,-45.49184418,59.59013748
5846,-45.49184418,59.59013367
5847,-45.49184418,59.59012985
5848,-45.49184418,59.59012604
5849,-45.49184418,59.59012222
5850,-45.49184418,59.59011459
5851,-45.49184418,59.59011078
5852,-45.49184418,59.59011078
5853,-45.49184418,59.59011078
5854,-45.49184418,59.59010315
5855,-45.49184418,59.59010315
5856,-45.49184799,59.59008789
5857,-45.49184799,59.59008789
5858,-45.49184799,59.59008789
5859,-45.49184799,59.59008789
5860,-45.49184799,59.59008789
5861,-45.49184799,59.59008789
5862,-45.49184799,59.59008408
5863,-45.49184799,59.59008026
5864,-45.49184799,59.59008026
5865,-45.49184799,59.59007645
5866,-45.49184799,59.59007263
5867,-45.49184799,59.590065
5868,-45.49184799,59.59006119
5869,-45.49184799,59.59005737
5870,-45.49184799,59.59005356
5871,-45.49184799,59.59005356
5872,-45.49184799,59.59004974
5873,-45.49184799,59.59004211
5874,-45.49184799,59.5900383
5875,-45.49184799,59.5900383
5876,-45.49184799,59.5900383
5877,-45.49184799,59.59003448
5878,-45.49184799,59.59003067
5879,-45.49184799,59.59002686
5880,-45.49184799,59.59001923
5881,-45.49184799,59.59001541
5882,-45.49184799,59.59001541
5883,-45.49185181,59.59000778
5884,-45.49185181,59.59000397
5885,-45.49185181,59.59000015
5886,-45.49185181,59.58999252
5887,-45.49185181,59.58999252
5888,-45.49185181,59.58998108
5889,-45.49185181,59.58997726
5890,-45.49185181,59.58997726
5891,-45.49185181,59.58996582
5892,-45.49185181,59.58996201
5893,-45.49185181,59.58995819
5894,-45.49185181,59.58995438
5895,-45.49185181,59.58995056
5896,-45.49185181,59.58995056
5897,-45.49185562,59.58994293
5898,-45.49185944,59.58993149
5899,-45.49185944,59.58993149
5900,-45.49185944,59.58992767
5901,-45.49185944,59.58992767
5902,-45.49185944,59.58992767
5903,-45.49185944,59.58992386
5904,-45.49185944,59.58992386
5905,-45.49185944,59.58992386
5906,-45.49185944,59.58991623
5907,-45.49186325,59.5899086
5908,-45.49186325,59.5899086
5909,-45.49186325,59.5899086
5910,-45.49186325,59.58990097
5911,-45.49186325,59.58990097
5912,-45.49186325,59.58989716
5913,-45.49186325,59.58988953
5914,-45.49186325,59.58988953
5915,-45.49186707,59.5898819
5916,-45.49186707,59.58987808
5917,-45.49186707,59.58987808
5918,-45.49186707,59.58987808
5919,-45.49186707,59.58987808
5920,-45.49186707,59.58986664
5921,-45.49186707,59.58986664
5922,-45.49186707,59.58986664
5923,-45.49186707,59.58986664
5924,-45.49186707,59.58986664
5925,-45.49186707,59.58986664
5926,-45.49186707,59.58986664
5927,-45.49186707,59.58986282
5928,-45.49186707,59.58985901
5929,-45.49187088,59.58985519
5930,-45.49187088,59.58985138
5931,-45.49187088,59.58984756
5932,-45.49187088,59.58984756
5933,-45.49187088,59.58984375
5934,-45.49187088,59.58984375
5935,-45.49187088,59.58983994
5936,-45.49187088,59.58983994
5937,-45.49187088,59.58983994
5938,-45.49187088,59.58983994
5939,-45.49187088,59.58983612
5940,-45.49187088,59.58983612
5941,-45.49187088,59.58983231
5942,-45.49187088,59.58982086
5943,-45.49187088,59.58981705
5944,-45.49187088,59.58981705
5945,-45.49187088,59.58981705
5946,-45.49187088,59.58981323
5947,-45.49187088,59.58980942
5948,-45.49187469,59.58980179
5949,-45.49187469,59.58979416
5950,-45.49187469,59.5897789
5951,-45.49187469,59.5897789
5952,-45.49187469,59.58977509
5953,-45.49187469,59.58977509
5954,-45.49187469,59.58977127
5955,-45.49187469,59.58976746
5956,-45.49187469,59.58976746
5957,-45.49187469,59.58976364
5958,-45.49187469,59.58975983
5959,-45.49187469,59.58975983
5960,-45.49187469,59.58975983
5961,-45.49187469,59.58975601
5962,-45.49187469,59.5897522
5963,-45.49187469,59.58974838
5964,-45.49187469,59.58974075
5965,-45.49187469,59.58973312
5966,-45.49187469,59.58973312
5967,-45.49187469,59.58972549
5968,-45.49187469,59.58972168
5969,-45.49187469,59.58971786
5970,-45.49187469,59.58971405
5971,-45.49187469,59.58971024
5972,-45.49187469,59.58970261
5973,-45.49187851,59.58969498
5974,-45.49187851,59.58968735
5975,-45.49187851,59.58968735
5976,-45.49187851,59.58968735
5977,-45.49187851,59.58968353
5978,-45.49188614,59.58967209
5979,-45.49188614,59.58965683
5980,-45.49188614,59.58965683
5981,-45.49188614,59.58965302
5982,-45.49188614,59.58965302
5983,-45.49188614,59.5896492
5984,-45.49188614,59.58963776
5985,-45.49188614,59.58963776
5986,-45.49188614,59.58963394
5987,-45.49188614,59.58963013
5988,-45.49188614,59.58963013
5989,-45.49188614,59.58962631
5990,-45.49188995,59.58961868
5991,-45.49188995,59.58961868
5992,-45.49188995,59.58961487
5993,-45.49188995,59.58961105
5994,-45.49188995,59.58961105
5995,-45.49188995,59.58960342
5996,-45.49188995,59.58959961
5997,-45.49188995,59.58959579
5998,-45.49188995,59.58958435
5999,-45.49188995,59.58958435
6000,-45.49188995,59.58958054
6001,-45.49188995,59.58956909
6002,-45.49188995,59.58956528
6003,-45.49188995,59.58956528
6004,-45.49188995,59.58956146
6005,-45.49188995,59.58955765
6006,-45.49188995,59.58955765
6007,-45.49188995,59.58955383
6008,-45.49188995,59.5895462
6009,-45.49188995,59.58953857
6010,-45.49188995,59.58953857
6011,-45.49188995,59.58953094
6012,-45.49188995,59.58952332
6013,-45.49188995,59.58951569
6014,-45.49188995,59.58950424
6015,-45.49188995,59.58950043
6016,-45.49188995,59.58949661
6017,-45.49188995,59.58948898
6018,-45.49188995,59.58948135
6019,-45.49188995,59.58947372
6020,-45.49188995,59.58946991
6021,-45.49188995,59.58945847
6022,-45.49188995,59.58945084
6023,-45.49188995,59.58945084
6024,-45.49188995,59.58944702
6025,-45.49188995,59.58943939
6026,-45.49188995,59.58943558
6027,-45.49188995,59.58943558
6028,-45.49188995,59.58942795
6029,-45.49189377,59.58942795
6030,-45.49189377,59.58941269
6031,-45.49189377,59.58940887
6032,-45.49189377,59.58940887
6033,-45.49189377,59.58940506
6034,-45.49189377,59.58940506
6035,-45.49189377,59.58939743
6036,-45.49189377,59.58939362
6037,-45.49189377,59.5893898
6038,-45.49189377,59.5893898
6039,-45.49189377,59.5893898
6040,-45.49189377,59.58938599
6041,-45.49189758,59.58938217
6042,-45.49189758,59.58937073
6043,-45.49189758,59.58937073
6044,-45.49189758,59.58937073
6045,-45.49189758,59.58937073
6046,-45.49189758,59.58936691
6047,-45.49189758,59.5893631
6048,-45.49190521,59.58935165
6049,-45.49190521,59.58934784
6050,-45.49190521,59.58934021
6051,-45.49190521,59.5893364
6052,-45.49190521,59.58933258
6053,-45.49190521,59.58932495
6054,-45.49190521,59.58932114
6055,-45.49190521,59.58931732
6056,-45.49190521,59.58931732
6057,-45.49190521,59.58931351
6058,-45.49190521,59.58930969
6059,-45.49190521,59.58930969
6060,-45.49190521,59.58930588
6061,-45.49190521,59.58930206
6062,-45.49190521,59.58930206
6063,-45.49190521,59.58930206
6064,-45.49190521,59.58929825
6065,-45.49190521,59.58929825
6066,-45.49190521,59.58929825
6067,-45.49190521,59.58929062
6068,-45.49190521,59.58929062
6069,-45.49190521,59.5892868
6070,-45.49190521,59.5892868
6071,-45.49190521,59.58928299
6072,-45.49190903,59.58928299
6073,-45.49190903,59.58927917
6074,-45.49190903,59.58927155
6075,-45.49190903,59.58926773
6076,-45.49190903,59.58926773
6077,-45.49190903,59.5892601
6078,-45.49190903,59.58925629
6079,-45.49190903,59.58925629
6080,-45.49190903,59.58924484
6081,-45.49190903,59.58924103
6082,-45.49190903,59.58924103
6083,-45.49190903,59.5892334
6084,-45.49190903,59.58922577
6085,-45.49190903,59.58922577
6086,-45.49190903,59.58922195
6087,-45.49190903,59.58922195
6088,-45.49190903,59.58922195
6089,-45.49190903,59.58922195
6090,-45.49190903,59.58921814
6091,-45.49190903,59.58921814
6092,-45.49190903,59.58921814
6093,-45.49190903,59.58921432
6094,-45.49191284,59.58921432
6095,-45.49191284,59.58921051
6096,-45.49191284,59.58921051
6097,-45.49191284,59.58920288
6098,-45.49191284,59.58919907
6099,-45.49191284,59.58919144
6100,-45.49191284,59.58919144
6101,-45.49191284,59.58918762
6102,-45.49191284,59.58917999
6103,-45.49191284,59.58917999
6104,-45.49191284,59.58917999
6105,-45.49191284,59.58916855
6106,-45.49191284,59.58916473
6107,-45.49191284,59.58916473
6108,-45.49191284,59.58916473
6109,-45.49191666,59.5891571
6110,-45.49191666,59.5891571
6111,-45.49191666,59.58914948
6112,-45.49191666,59.58914948
6113,-45.49191666,59.58914948
6114,-45.49191666,59.58914948
6115,-45.49191666,59.58914185
6116,-45.49191666,59.58914185
6117,-45.49191666,59.58913803
6118,-45.49191666,59.58913422
6119,-45.49191666,59.58913422
6120,-45.49191666,59.5891304
6121,-45.49191666,59.58912659
6122,-45.49191666,59.58912659
6123,-45.49191666,59.58912659
6124,-45.49191666,59.58912659
6125,-45.49191666,59.58912659
6126,-45.49191666,59.58912277
6127,-45.49191666,59.58911514
6128,-45.49191666,59.58911514
6129,-45.49191666,59.58910751
6130,-45.49191666,59.58910751
6131,-45.49191666,59.5891037
6132,-45.49191666,59.58909988
6133,-45.49191666,59.58909225
6134,-45.49192047,59.58908844
6135,-45.49192047,59.589077
6136,-45.49192047,59.58906937
6137,-45.49192047,59.58906174
6138,-45.49192047,59.58906174
6139,-45.49192047,59.58905792
6140,-45.49192047,59.58905411
6141,-45.49192047,59.58905029
6142,-45.49192047,59.58905029
6143,-45.49192047,59.58905029
6144,-45.49192047,59.58904648
6145,-45.49192047,59.58903885
6146,-45.49192047,59.58903503
6147,-45.49192047,59.58903503
6148,-45.49192047,59.58903503
6149,-45.49192047,59.58903122
6150,-45.49192047,59.58903122
6151,-45.49192047,59.5890274
6152,-45.49192047,59.5890274
6153,-45.49192047,59.58902359
6154,-45.49192047,59.58902359
6155,-45.49192047,59.58901978
6156,-45.49192047,59.58901978
6157,-45.49192047,59.58901978
6158,-45.49192047,59.58901215
6159,-45.49192047,59.58901215
6160,-45.49192047,59.58901215
6161,-45.49192047,59.58900833
6162,-45.49192047,59.58900452
6163,-45.49192047,59.5890007
6164,-45.49192047,59.58899307
6165,-45.49192047,59.58899307
6166,-45.49192047,59.58898544
6167,-45.49192047,59.58898544
6168,-45.49192047,59.58898163
6169,-45.49192047,59.58897781
6170,-45.49192429,59.588974
6171,-45.49192429,59.58896637
6172,-45.49192429,59.58896637
6173,-45.49192429,59.58896637
6174,-45.49192429,59.58896637
6175,-45.49192429,59.58896255
6176,-45.49192429,59.58895874
6177,-45.49192429,59.58895493
6178,-45.49192429,59.58895493
6179,-45.49192429,59.5889473
6180,-45.4919281,59.58893585
6181,-45.4919281,59.58892822
6182,-45.4919281,59.58892441
6183,-45.4919281,59.58892441
6184,-45.4919281,59.58892441
6185,-45.4919281,59.58892059
6186,-45.4919281,59.58891678
6187,-45.4919281,59.58891678
6188,-45.4919281,59.58891296
6189,-45.49193192,59.58890533
6190,-45.49193192,59.58890152
6191,-45.49193192,59.58890152
6192,-45.49193192,59.58889389
6193,-45.49193192,59.58889008
6194,-45.49193192,59.58888626
6195,-45.49193192,59.58888626
6196,-45.49193192,59.58887863
6197,-45.49193192,59.58887482
6198,-45.49193192,59.588871
6199,-45.49193192,59.588871
6200,-45.49193573,59.58886337
6201,-45.49193573,59.58885956
6202,-45.49193573,59.58885574
6203,-45.49193573,59.5888443
6204,-45.49193573,59.58883667
6205,-45.49193573,59.58882904
6206,-45.49193573,59.58882141
6207,-45.49193573,59.58882141
6208,-45.49193573,59.5888176
6209,-45.49193573,59.58881378
6210,-45.49193573,59.58881378
6211,-45.49193573,59.58880997
6212,-45.49193954,59.58880615
6213,-45.49193954,59.58879852
6214,-45.49193954,59.58879852
6215,-45.49193954,59.58879852
6216,-45.49193954,59.58879471
6217,-45.49193954,59.58879089
6218,-45.49193954,59.58878708
6219,-45.49193954,59.58878708
6220,-45.49193954,59.58878326
6221,-45.49193954,59.58878326
6222,-45.49193954,59.58878326
6223,-45.49193954,59.58878326
6224,-45.49194336,59.58877945
6225,-45.49194336,59.58877563
6226,-45.49194336,59.58876419
6227,-45.49194336,59.58876419
6228,-45.49194336,59.58876038
6229,-45.49194336,59.58875656
6230,-45.49194717,59.58874893
6231,-45.49194717,59.58874893
6232,-45.49194717,59.58874512
6233,-45.49194717,59.58874512
6234,-45.49194717,59.5887413
6235,-45.49194717,59.58873749
6236,-45.49194717,59.58873367
6237,-45.49194717,59.58873367
6238,-45.49194717,59.58873367
6239,-45.49194717,59.58872986
6240,-45.49194717,59.58872986
6241,-45.49194717,59.58872223
6242,-45.49194717,59.58872223
6243,-45.49194717,59.58871078
6244,-45.49194717,59.58871078
6245,-45.49195099,59.58870697
6246,-45.49195099,59.58869934
6247,-45.49195099,59.58869934
6248,-45.49195099,59.58869934
6249,-45.49195099,59.58869171
6250,-45.49195099,59.5886879
6251,-45.49195099,59.58868408
6252,-45.49195099,59.58868408
6253,-45.4919548,59.58868027
6254,-45.4919548,59.58867264
6255,-45.4919548,59.58865738
6256,-45.4919548,59.58865356
6257,-45.4919548,59.58864975
6258,-45.4919548,59.58864975
6259,-45.4919548,59.58863831
6260,-45.4919548,59.58863068
6261,-45.49195862,59.58862305
6262,-45.49195862,59.58861923
6263,-45.49195862,59.58861923
6264,-45.49195862,59.58861923
6265,-45.49195862,59.58861542
6266,-45.49195862,59.58861542
6267,-45.49195862,59.58860779
6268,-45.49195862,59.58860779
6269,-45.49195862,59.58860016
6270,-45.49195862,59.58860016
6271,-45.49195862,59.58859253
6272,-45.49195862,59.58859253
6273,-45.49195862,59.58858109
6274,-45.49195862,59.58858109
6275,-45.49195862,59.58858109
6276,-45.49195862,59.58857727
6277,-45.49195862,59.58857727
6278,-45.49195862,59.58857346
6279,-45.49195862,59.58857346
6280,-45.49195862,59.58856964
6281,-45.49195862,59.58856583
6282,-45.49196243,59.58856583
6283,-45.49196243,59.5885582
6284,-45.49196243,59.5885582
6285,-45.49196243,59.58855438
6286,-45.49196243,59.58855057
6287,-45.49196243,59.58855057
6288,-45.49196243,59.58855057
6289,-45.49196243,59.58854675
6290,-45.49196243,59.58854294
6291,-45.49196243,59.58854294
6292,-45.49196243,59.58854294
6293,-45.49196243,59.58853912
6294,-45.49196243,59.58853531
6295,-45.49196243,59.58853531
6296,-45.49196243,59.58853531
6297,-45.49196243,59.58853531
6298,-45.49196243,59.58852768
6299,-45.49196243,59.58852768
6300,-45.49196243,59.58852768
6301,-45.49196243,59.58852386
6302,-45.49196243,59.58852386
6303,-45.49196243,59.58852005
6304,-45.49196625,59.58851242
6305,-45.49197006,59.58850861
6306,-45.49197006,59.58850098
6307,-45.49197006,59.58850098
6308,-45.49197006,59.58849716
6309,-45.49197006,59.58849335
6310,-45.49197006,59.58849335
6311,-45.49197006,59.58848953
6312,-45.49197006,59.5884819
6313,-45.49197006,59.5884819
6314,-45.49197006,59.5884819
6315,-45.49197006,59.5884819
6316,-45.49197006,59.58847809
6317,-45.49197006,59.58847046
6318,-45.49197006,59.58847046
6319,-45.49197006,59.58846664
6320,-45.49197006,59.58846664
6321,-45.49197006,59.58845901
6322,-45.49197006,59.5884552
6323,-45.49197006,59.5884552
6324,-45.49197769,59.58845139
6325,-45.49197769,59.58843994
6326,-45.49197769,59.58843231
